acc1x,acc1y,acc1z,acc2x,acc2y,acc2z,acc3x,acc3y,acc3z,curr,volt
2070,-1013,-40,1377,-1156,-2642,-75,351,-382,263,113
2300,314,-1183,1371,-1206,-2444,-115,287,-600,263,-157
2824,1767,-1001,1745,-402,-1945,-87,-94,-676,263,-107
2848,1766,-463,2006,721,-858,-133,173,-448,263,-57
2081,362,-413,1849,992,-580,-142,348,-161,263,-7
895,-292,-381,817,455,-529,-231,206,35,263,42
-275,762,-230,-53,-887,15,-518,-208,171,263,92
-1315,1596,16,-976,-1769,715,-655,-396,106,263,142
-1146,1341,393,-825,-1615,959,-765,-287,115,263,-127
245,1369,991,1000,-2153,642,-1276,-475,211,263,-77
54,816,276,175,-685,-33,378,396,-38,263,-27
-722,1465,517,87,-1543,632,454,-210,-79,263,22
-1198,1820,569,-193,-2066,389,959,-335,-158,263,72
-870,1420,158,-74,-1546,-186,-21,95,77,263,122
711,-309,-433,1008,392,-710,647,81,19,263,-147
1540,-1146,-602,1824,783,-666,281,351,-114,263,-97
2100,-912,-624,3272,-679,-297,395,212,-207,263,-47
1867,-76,-1441,2984,-397,-16,164,-359,-454,263,2
1177,515,-2613,2591,466,-26,89,-466,-588,263,52
803,1219,-3289,1810,1658,234,-163,-110,-674,263,102
1552,2178,-2410,1103,3272,1263,-205,207,-404,263,152
1040,1642,-2384,1225,2857,1148,13,-165,54,263,-118
892,1473,-2512,1717,1342,295,194,-335,477,263,-68
1361,2006,-2018,1696,129,-2147,90,-76,815,263,-18
1797,1829,-1252,1055,299,-3368,-255,608,1022,263,31
2136,822,-517,342,436,-4199,-20,736,1115,263,81
1916,-505,-421,254,60,-3814,-34,348,1009,263,131
1653,-2207,-48,1181,-865,-3023,170,-890,525,263,-138
1788,-3515,318,1708,-1108,-3008,172,-728,199,263,-88
1800,-2276,99,1311,-882,-3466,-68,335,-261,263,-38
1981,-323,-781,1262,-882,-2840,-156,103,-688,263,11
2433,995,-1302,1499,218,-2060,45,-401,-918,263,61
2745,1982,-832,2257,582,-1048,-21,-113,-869,263,111
1810,570,-802,2004,580,-675,-290,314,-252,263,-158
1202,-134,-584,1270,475,-542,-180,-28,-30,263,-108
93,409,-255,364,-441,-188,-343,-177,-51,263,-58
-978,1281,149,-401,-1612,388,-534,-96,-12,263,-8
-784,998,931,-691,-1242,719,-478,-317,121,263,41
205,651,798,836,-1939,869,-1353,60,404,263,91
270,664,394,190,-328,86,300,368,-46,263,141
-362,923,995,225,-1311,589,581,94,-86,263,-128
-1232,2028,822,-553,-2156,408,1015,61,-217,263,-78
-614,1340,-75,-285,-1045,-399,-362,183,35,263,-28
345,-46,-499,692,207,-626,823,19,-169,263,21
1419,-1059,-514,1442,828,-616,213,242,-53,263,71
2310,-446,-408,2671,-74,-650,318,-6,-133,263,121
2082,74,-1390,3197,-1042,-638,109,-110,-279,263,-149
1497,250,-2425,2702,-290,-285,89,-580,-527,263,-99
943,357,-3543,2308,799,56,0,-281,-648,263,-49
905,446,-3431,1932,1643,499,-208,244,-596,263,0
1287,1098,-2364,1242,3259,1221,-183,353,-356,263,50
1065,1053,-2475,1675,2110,804,54,-34,69,263,100
918,1477,-2853,1950,965,-434,74,-1,573,263,150
1173,1960,-2556,1780,401,-1961,-32,-27,796,263,-119
1647,1769,-1671,1214,294,-3327,-105,235,907,263,-69
2099,361,-503,789,699,-4026,-18,175,896,263,-19
2113,-717,-316,529,433,-3837,146,-415,789,263,30
1908,-2036,-14,949,-250,-3238,324,-987,445,263,80
1782,-3315,503,1418,-794,-2549,191,-571,157,263,130
1873,-2333,463,1388,-829,-3042,-6,167,-97,263,-139
1928,-943,-560,1504,-1150,-2994,-68,483,-454,263,-89
2018,553,-1680,1611,-497,-2164,-28,-188,-567,263,-39
2417,1781,-2224,1984,37,-1558,78,-497,-534,263,10
2733,2151,-1709,2220,293,-1040,69,10,-476,263,60
1717,304,-1012,1915,618,-747,88,526,-141,263,110
1012,-371,-763,1333,338,-650,120,351,-86,263,160
102,189,-425,492,-360,-422,-125,156,-16,263,-110
-986,1301,6,-510,-1407,94,-619,-223,-26,263,-60
-777,576,1508,-1048,-539,2076,-854,-456,114,263,-10
272,525,1054,1077,-1752,449,-1032,61,328,263,39
83,262,655,120,-636,-188,356,-4,-7,263,89
-409,670,1058,465,-1673,247,434,-65,-82,263,139
-749,1877,1093,-178,-2838,-271,666,151,-47,263,-130
-365,1250,-317,51,-945,-989,261,-39,7,263,-80
554,186,-443,792,295,-864,149,-16,-62,263,-30
1427,-1024,-374,1420,1123,-542,239,198,-156,263,19
1990,-1212,-465,3128,-66,-253,427,308,-203,263,69
1976,-461,-1561,3258,-369,487,358,-116,-264,263,119
1151,312,-3202,2633,327,518,-157,-514,-475,263,-150
953,885,-3359,1844,1180,203,-265,-154,-469,263,-100
1663,2078,-2557,1223,2965,694,-209,435,-471,263,-50
1361,2069,-2267,1040,3359,1122,-35,300,-274,263,0
1125,1611,-2625,1577,931,-717,147,-459,409,263,49
1536,1813,-2177,1733,-113,-2670,175,-165,714,263,99
1892,1396,-1600,1090,189,-3774,31,216,898,263,149
2091,430,-1012,665,393,-4150,32,261,899,263,-121
2042,-974,-250,1016,-259,-3531,92,-486,515,263,-71
1804,-3276,866,1896,-1266,-2407,51,-446,231,263,-21
1971,-2493,811,1887,-1276,-2793,-158,137,0,263,28
1933,-1115,-360,1596,-1407,-2861,-156,399,-368,263,78
2333,629,-1370,1713,-823,-2223,-65,146,-638,263,128
2711,1788,-1062,1882,867,-1019,-163,-273,-531,263,-141
1894,317,-640,1634,1152,-844,-235,374,-266,263,-91
879,200,-515,986,741,-718,-189,381,-167,263,-41
-231,908,-145,112,-549,-326,-389,97,-85,263,8
-1040,1480,51,-852,-1933,623,-883,-634,31,263,58
-330,1537,1195,-238,-1646,2285,-1103,-508,334,263,108
508,1007,188,755,-1033,119,-470,-123,237,263,158
-66,150,364,-12,-367,2,-40,115,87,263,-111
-364,1718,984,253,-2079,1054,159,270,-43,263,-61
-1253,1930,324,-414,-1485,-44,288,-124,-278,263,-11
-351,1204,-8,462,-900,-754,407,-108,-231,263,38
344,-1252,-690,728,676,-679,-209,463,-107,263,88
1484,-1526,-588,2666,-566,-305,-58,615,-212,263,138
2215,-361,-1084,2913,-388,313,181,-455,-591,263,-132
1671,681,-2959,2267,674,342,284,-430,-651,263,-82
