acc1x,acc1y,acc1z,acc2x,acc2y,acc2z,acc3x,acc3y,acc3z,curr,volt
-228,53,-118,-200,-124,126,-1088,-839,-466,263,119
268,397,84,310,611,483,197,-228,-158,263,-150
377,570,100,322,397,368,-112,46,75,263,-100
208,509,51,-11,-55,339,179,-293,100,263,-50
176,342,-122,-75,-152,157,-230,-267,162,263,0
103,196,-106,140,-32,51,-406,-11,265,263,49
-202,210,73,33,-105,49,41,232,475,263,99
-251,59,45,-436,-311,232,556,629,669,263,149
-261,-348,-162,-269,-113,133,508,-191,57,263,-121
-137,-368,-173,-161,99,-42,847,-740,-148,263,-71
54,-285,-65,-103,174,-339,329,-240,-20,263,-21
78,-146,133,-62,128,-357,-88,312,-54,263,28
207,-66,152,-110,33,-266,-280,680,-204,263,78
237,-74,86,-261,-212,107,-400,571,-504,263,128
-283,35,-13,-445,-317,361,-404,533,-1007,263,-141
-537,-51,-363,387,-77,6,-961,763,-806,263,-91
-210,-196,-667,-294,-20,32,-1118,1219,-123,263,-41
-430,-139,-696,-190,286,325,-601,587,-89,263,8
-363,-329,-660,-79,592,352,387,-1049,-211,263,58
-294,-265,-564,-182,260,140,790,-1521,-215,263,108
-35,-73,-475,11,276,57,757,-937,-6,263,158
-304,248,-229,-169,73,109,394,-172,340,263,-111
-395,334,-29,-342,-114,259,-100,-548,593,263,-61
48,229,86,-330,-251,363,522,-1062,144,263,-11
420,-9,-38,46,-56,99,696,-504,-262,263,38
502,-28,-38,190,153,-339,1433,1404,-312,263,88
-151,-39,-261,-199,8,-349,-40,1801,-258,263,138
-45,-73,-123,225,105,35,-923,-743,-573,263,-132
-7,582,-12,-124,175,777,-995,-180,-408,263,-82
400,699,110,236,221,399,81,821,-90,263,-32
192,358,-80,19,-144,74,433,63,-202,263,17
291,155,-673,-109,518,385,263,429,-201,263,67
-69,458,-41,-249,584,246,-447,663,37,263,117
72,148,-218,89,274,-121,-119,519,244,263,-152
-234,233,-247,-61,67,44,-433,-110,502,263,-102
-51,111,-93,-1,213,318,-34,-732,772,263,-52
-240,47,-158,-370,201,218,3,191,684,263,-2
-206,-211,-264,-405,114,-19,481,-517,223,263,47
34,-348,-211,-240,155,-145,114,-778,-78,263,97
146,-306,-123,-178,309,-289,56,-197,-275,263,147
104,-140,-82,-274,246,-284,-693,1081,-396,263,-122
-121,-137,-68,-482,41,68,-96,2251,-764,263,-72
-654,-227,-894,246,139,452,-354,1472,-554,263,-22
-359,-316,-930,72,455,341,-359,837,-71,263,27
-373,-303,-853,80,451,414,-177,361,11,263,77
-327,-266,-775,40,515,289,-20,-313,101,263,127
-380,-153,-780,-171,493,263,136,-221,203,263,-143
-393,-53,-705,-116,448,278,320,36,365,263,-93
-403,7,-412,-96,230,296,368,-53,589,263,-43
-212,-35,-177,-179,100,295,-123,-437,813,263,6
16,-185,20,-190,25,79,13,-132,433,263,56
19,-266,-70,-4,-55,-215,282,-16,198,263,106
-70,-286,-119,-9,-22,-301,378,7,48,263,156
-182,-266,-217,-17,-64,-207,364,-300,-213,263,-113
-92,-248,-364,-7,-146,29,-359,-1453,-861,263,-63
-435,285,-214,-310,-52,532,-679,-1780,-916,263,-13
114,477,-252,137,403,427,173,-1400,-728,263,36
348,607,-134,181,268,406,468,-510,-522,263,86
