acc1x,acc1y,acc1z,acc2x,acc2y,acc2z,acc3x,acc3y,acc3z,curr,volt
-3115,1065,1159,-3017,-845,1614,563,-894,72,263,-5
1296,-515,-412,1526,1318,-1520,2441,-650,-430,263,44
1504,-957,-1179,1123,1100,-658,-162,26,383,263,94
1349,-751,-1284,1113,1077,-137,-1728,-403,97,263,144
-2826,1834,1060,-2603,-1340,2070,1573,-1075,-652,263,-125
-1111,-49,1540,-993,22,1003,-328,501,123,263,-75
1654,-650,-1202,993,1705,-1623,2420,-238,-270,263,-25
1358,-859,-961,1228,1190,-180,-1313,284,280,263,24
-2637,772,665,-2318,-1757,1409,964,-139,-104,263,74
-1973,1149,1242,-1581,-1569,1385,932,316,-88,263,124
1886,-581,-375,1839,980,-833,2115,-276,-402,263,-146
1732,-766,-611,1405,1175,-730,-938,49,-148,263,-96
-2535,741,200,-2219,-1275,877,-305,561,-189,263,-46
-3029,459,1299,-2467,-1163,1833,-767,-147,-205,263,3
1621,-983,-256,1569,1378,456,2058,-461,-192,263,53
1827,-639,-737,1707,1002,-698,-1817,-305,360,263,103
-1720,671,67,-1883,-974,516,580,114,-31,263,153
-3874,453,2117,-3247,-1366,1943,-312,583,31,263,-116
973,-815,1389,1436,1162,1887,2892,-152,-89,263,-66
1313,-447,-1099,1029,1114,-1227,-459,215,512,263,-16
563,-251,-665,238,182,-443,-1139,-60,355,263,33
-1960,616,-386,-2078,-1159,427,-2116,-394,158,263,83
-756,193,971,-632,18,816,3103,364,-235,263,133
1456,-958,1099,1645,1273,2616,-1187,-452,77,263,-136
1176,-460,106,439,938,-416,-4152,-659,431,263,-86
-3981,815,353,-2845,-1849,1149,-1109,34,-232,263,-36
644,-310,-69,491,556,130,2058,-583,-365,263,13
1718,-1158,-995,1599,1979,-607,-272,333,132,263,63
-976,-32,-64,-1501,-102,214,-2111,559,520,263,113
-3686,-110,1988,-2904,-1768,1922,979,-444,-165,263,-157
1132,-899,461,1246,1191,854,2724,-699,-323,263,-107
1852,-291,-1708,1803,727,-937,-519,-178,247,263,-57
1340,-295,-739,1482,700,-507,-1185,-668,219,263,-7
-3275,1400,1054,-2627,-1538,1608,654,-320,-522,263,42
867,-1329,823,793,1439,828,2534,374,-196,263,92
1904,-584,-459,1842,1088,-58,-499,205,264,263,142
940,-984,-98,728,1154,230,-1857,-131,42,263,-127
-2297,718,1713,-2498,-981,1358,-103,-730,-353,263,-77
1466,-189,-1004,1365,827,-1275,448,579,-121,263,-27
1528,-1325,-876,1425,1566,-853,-2600,-11,319,263,22
824,-182,-569,593,435,-275,-1340,532,297,263,72
-3754,-241,1079,-3232,-622,2199,1311,466,-165,263,122
849,-465,-605,1289,1178,-561,536,792,-237,263,-147
1222,-1126,-1147,1023,1453,-1552,-935,131,264,263,-97
1445,-1439,-541,1184,1298,-215,-2022,73,653,263,-47
-2263,239,469,-2202,-651,821,1576,-321,-377,263,2
-78,-65,615,-2325,-567,1625,867,-390,-186,263,52
2003,-712,-450,1538,928,-1283,1286,-1059,26,263,102
1318,-1337,-1160,984,1462,-812,-1312,-649,83,263,152
-1484,563,179,-1688,-775,609,-47,-141,-324,263,-118
-3047,1126,846,-3011,-1484,1144,-889,1009,-35,263,-68
2019,-267,-514,2314,800,-433,1643,754,-225,263,-18
1924,-1011,-991,1542,1386,-1197,-1169,-132,472,263,31
-391,-291,-202,-574,-244,65,-950,-325,-52,263,81
-4133,1349,1384,-3437,-2363,1579,-588,399,-155,263,131
909,-812,685,603,1045,250,2781,791,-713,263,-138
1220,-1284,-1615,1057,1777,-1194,-3823,-315,176,263,-88
150,-1102,48,-109,411,-203,-1602,59,82,263,-38
-4025,698,753,-3616,-1438,1859,1512,631,-282,263,11
-240,38,1212,-620,928,1030,943,855,-242,263,61
1207,-1727,-1560,957,1834,-1189,679,-243,149,263,111
824,-1237,-506,858,909,496,-1501,-403,-59,263,-158
-3087,801,832,-3125,166,1183,1139,-100,-128,263,-108
-1109,272,857,-788,-271,1146,1176,332,-192,263,-58
1590,-623,-1094,1596,1245,-982,795,536,170,263,-8
1101,-1217,-698,975,1297,-318,-1565,356,491,263,41
-3139,835,744,-2896,-1163,1391,1212,-691,-181,263,91
-1013,-258,522,-996,64,1138,23,-553,-114,263,141
1914,-364,-688,1852,955,-500,1164,-1033,-126,263,-128
1433,-928,-772,1157,1047,-638,-699,-858,100,263,-78
-2257,1169,1089,-2461,-1432,839,1452,110,-145,263,-28
-1515,-41,833,-1311,-485,1056,791,-133,-205,263,21
2139,-593,-514,2015,1004,46,635,-184,-144,263,71
1654,-626,-810,1532,1029,-495,-1046,47,145,263,121
-2710,920,573,-2344,-1584,1226,657,6,-589,263,-149
-1637,724,771,-1349,-746,1045,209,971,92,263,-99
1992,-865,-339,1759,1457,-462,1763,331,70,263,-49
1818,-692,-763,1610,1069,-655,-1310,57,539,263,0
-3273,471,565,-2782,-1632,1043,-1996,543,429,263,50
-2359,506,396,-2310,-1127,1082,978,219,-205,263,100
1762,-307,-557,1538,1473,-237,639,20,-251,263,150
1668,-767,-683,1536,1260,-464,-94,-324,71,263,-119
1084,-696,-354,1035,822,-328,-1114,-120,152,263,-69
-2836,703,882,-2469,-1364,1247,836,-98,-176,263,-19
1824,-344,-149,1283,1187,36,2990,-248,-361,263,30
1592,-665,-877,1921,1141,-515,141,-466,69,263,80
1307,-728,-504,1056,801,-535,-1602,-646,344,263,130
-3711,1471,1222,-2939,-1979,1668,-1245,-326,-257,263,-139
1646,-325,-289,1303,989,-142,2558,-279,-215,263,-89
1954,-950,-512,1882,1355,-183,-905,-490,251,263,-39
1434,-1019,-705,1550,823,-336,-1855,-806,156,263,10
-2892,1363,771,-2679,-1496,1101,508,585,-172,263,60
337,243,31,122,60,512,2625,226,-285,263,110
2161,-759,-732,2070,1570,-529,327,787,-25,263,160
1443,-878,-866,1537,1086,-682,-1013,94,348,263,-110
-49,-193,-74,-274,-85,168,-644,552,315,263,-60
-2178,1359,690,-1677,-1998,1279,-1205,-494,-247,263,-10
2005,-375,-345,1887,1328,-258,1419,-253,-215,263,39
1795,-427,-578,1601,864,-917,-374,395,398,263,89
1504,-667,-457,1337,903,-299,-1021,237,512,263,139
-3320,829,810,-2638,-1726,1075,-625,-100,-161,263,-130
1098,-266,239,973,359,346,2129,-308,-352,263,-80
1820,-683,-581,1946,1204,-565,188,90,15,263,-30
1630,-819,-531,1387,732,-540,-1093,78,254,263,19
-3278,900,730,-2882,-1590,1511,-615,728,-400,263,69
1254,-290,-67,832,1161,-38,2059,636,54,263,119
1717,-579,-893,1659,1054,-659,-881,248,252,263,-150
1622,-730,-503,1383,1247,-484,-1713,180,430,263,-100
-3324,846,655,-2688,-1886,855,540,360,-1,263,-50
-2115,635,500,-2138,-1654,1264,-470,-771,-336,263,0
1881,-508,-590,1690,1452,-562,967,-596,-142,263,49
1682,-709,-588,1424,1025,-637,-919,-736,124,263,99
-2844,1027,747,-2505,-1553,754,486,-260,-239,263,149
-2218,1212,1022,-2500,-1331,1112,-991,698,264,263,-121
1904,-336,-484,1728,1388,-623,114,1184,-86,263,-71
1606,-953,-734,1398,1185,-585,-1893,951,384,263,-21
-2464,562,203,-1853,-1224,600,-608,1244,-9,263,28
-3426,827,875,-2877,-2208,1486,-1247,-320,-143,263,78
1470,-274,-397,1404,936,391,2627,-61,-329,263,128
1630,-933,-670,1495,1033,-987,-1000,-34,401,263,-141
-89,-137,-368,-108,332,-7,-1211,-84,360,263,-91
-3806,1429,1272,-3372,-1956,1177,81,-658,-377,263,-41
648,5,-261,399,497,478,1594,-729,-447,263,8
